time_ms,Ip
-1.19939936,0.0
-1.19839936,0.0
-1.19739936,0.0
-1.19639936,0.0
-1.19539936,0.0
-1.19439936,0.0
-1.19339936,0.0
-1.19239936,0.0
-1.19139936,0.0
-1.19039936,0.0
-1.18939936,0.0
-1.18839936,0.0
-1.18739936,0.0
-1.18639936,0.0
-1.18539936,0.0
-1.18439936,0.0
-1.18339936,0.0
-1.18239936,0.0
-1.18139936,0.0
-1.18039936,0.0
-1.17939936,0.0
-1.17839936,0.0
-1.17739936,0.0
-1.17639936,0.0
-1.17539936,0.0
-1.17439936,0.0
-1.17339936,0.0
-1.17239936,0.0
-1.17139936,0.0
-1.17039936,0.0
-1.16939936,0.0
-1.16839936,0.0
-1.16739936,0.0
-1.16639936,0.0
-1.16539936,0.0
-1.16439936,0.0
-1.16339936,0.0
-1.16239936,0.0
-1.16139936,0.0
-1.16039936,0.0
-1.15939936,0.0
-1.15839936,0.0
-1.15739936,0.0
-1.15639936,0.0
-1.15539936,0.0
-1.15439936,0.0
-1.15339936,0.0
-1.15239936,0.0
-1.15139936,0.0
-1.15039936,0.0
-1.14939936,0.0
-1.14839936,0.0
-1.14739936,0.0
-1.14639936,0.0
-1.14539936,0.0
-1.14439936,0.0
-1.14339936,0.0
-1.14239936,0.0
-1.14139936,0.0
-1.14039936,0.0
-1.13939936,0.0
-1.1383993600000002,0.0
-1.13739936,0.0
-1.13639936,0.0
-1.13539936,0.0
-1.13439936,0.0
-1.13339936,0.0
-1.13239936,0.0
-1.13139936,0.0
-1.13039936,0.0
-1.12939936,0.0
-1.12839936,0.0
-1.12739936,0.0
-1.12639936,0.0
-1.12539936,0.0
-1.12439936,0.0
-1.12339936,0.0
-1.12239936,0.0
-1.12139936,0.0
-1.1203993600000002,0.0
-1.1193993599999998,0.0
-1.11839936,0.0
-1.1173993599999998,0.0
-1.11639936,0.0
-1.11539936,0.0
-1.11439936,0.0
-1.11339936,0.0
-1.1123993600000002,0.0
-1.11139936,0.0
-1.1103993600000002,0.0
-1.1093993599999998,0.0
-1.10839936,0.0
-1.10739936,0.0
-1.10639936,0.0
-1.10539936,0.0
-1.10439936,0.0
-1.10339936,0.0
-1.1023993600000002,0.0
-1.10139936,0.0
-1.10039936,0.0
-1.0993993599999998,0.0
-1.09839936,0.0
-1.09739936,0.0
-1.09639936,0.0
-1.09539936,0.0
-1.0943993600000002,0.0
-1.09339936,0.0
-1.0923993600000002,0.0
-1.0913993599999998,0.0
-1.09039936,0.0
-1.08939936,0.0
-1.08839936,0.0
-1.08739936,0.0
-1.08639936,0.0
-1.08539936,0.0
-1.08439936,0.0
-1.08339936,0.0
-1.08239936,0.0
-1.0813993599999998,0.0
-1.08039936,0.0
-1.07939936,0.0
-1.07839936,0.0
-1.07739936,0.0
-1.07639936,0.0
-1.07539936,0.0
-1.07439936,0.0
-1.07339936,0.0
-1.07239936,0.0
-1.07139936,0.0
-1.07039936,0.0
-1.06939936,0.0
-1.06839936,0.0
-1.06739936,0.0
-1.06639936,0.0
-1.06539936,0.0
-1.06439936,0.0
-1.06339936,0.0
-1.06239936,0.0
-1.06139936,0.0
-1.06039936,0.0
-1.05939936,0.0
-1.05839936,0.0
-1.05739936,0.0
-1.05639936,0.0
-1.05539936,0.0
-1.05439936,0.0
-1.05339936,0.0
-1.05239936,0.0
-1.05139936,0.0
-1.05039936,0.0
-1.04939936,0.0
-1.04839936,0.0
-1.04739936,0.0
-1.04639936,0.0
-1.04539936,0.0
-1.04439936,0.0
-1.04339936,0.0
-1.04239936,0.0
-1.04139936,0.0
-1.04039936,0.0
-1.03939936,0.0
-1.03839936,0.0
-1.03739936,0.0
-1.03639936,0.0
-1.03539936,0.0
-1.03439936,0.0
-1.03339936,0.0
-1.03239936,0.0
-1.03139936,0.0
-1.03039936,0.0
-1.02939936,0.0
-1.02839936,0.0
-1.0273993600000002,0.0
-1.02639936,0.0
-1.02539936,0.0
-1.02439936,0.0
-1.02339936,0.0
-1.02239936,0.0
-1.02139936,0.0
-1.02039936,0.0
-1.01939936,0.0
-1.01839936,0.0
-1.01739936,0.0
-1.01639936,0.0
-1.01539936,0.0
-1.01439936,0.0
-1.01339936,0.0
-1.01239936,0.0
-1.01139936,0.0
-1.01039936,0.0
-1.0093993600000002,0.0
-1.00839936,0.0
-1.00739936,0.0
-1.00639936,0.0
-1.00539936,0.0
-1.00439936,0.0
-1.00339936,0.0
-1.00239936,0.0
-1.00139936,0.0
-1.00039936,0.0
-0.99939936,0.0
-0.99839936,0.0
-0.99739936,0.0
-0.99639936,0.0
-0.99539936,0.0
-0.99439936,0.0
-0.99339936,0.0
-0.99239936,0.0
-0.99139936,0.0
-0.99039936,0.0
-0.98939936,0.0
-0.98839936,0.0
-0.98739936,0.0
-0.98639936,0.0
-0.98539936,0.0
-0.98439936,0.0
-0.98339936,0.0
-0.98239936,0.0
-0.98139936,0.0
-0.98039936,0.0
-0.97939936,0.0
-0.97839936,0.0
-0.97739936,0.0
-0.97639936,0.0
-0.97539936,0.0
-0.97439936,0.0
-0.97339936,0.0
-0.97239936,0.0
-0.97139936,0.0
-0.97039936,0.0
-0.96939936,0.0
-0.96839936,0.0
-0.96739936,0.0
-0.96639936,0.0
-0.96539936,0.0
-0.96439936,0.0
-0.96339936,0.0
-0.96239936,0.0
-0.96139936,0.0
-0.96039936,0.0
-0.95939936,0.0
-0.95839936,0.0
-0.95739936,0.0
-0.95639936,0.0
-0.95539936,0.0
-0.95439936,0.0
-0.95339936,0.0
-0.95239936,0.0
-0.95139936,0.0
-0.95039936,0.0
-0.94939936,0.0
-0.94839936,0.0
-0.94739936,0.0
-0.94639936,0.0
-0.94539936,0.0
-0.94439936,0.0
-0.94339936,0.0
-0.94239936,0.0
-0.94139936,0.0
-0.94039936,0.0
-0.93939936,0.0
-0.93839936,0.0
-0.93739936,0.0
-0.93639936,0.0
-0.93539936,0.0
-0.93439936,0.0
-0.93339936,0.0
-0.93239936,0.0
-0.93139936,0.0
-0.93039936,0.0
-0.92939936,0.0
-0.92839936,0.0
-0.92739936,0.0
-0.92639936,0.0
-0.92539936,0.0
-0.92439936,0.0
-0.92339936,0.0
-0.92239936,0.0
-0.92139936,0.0
-0.92039936,0.0
-0.91939936,0.0
-0.91839936,0.0
-0.91739936,0.0
-0.91639936,0.0
-0.91539936,0.0
-0.91439936,0.0
-0.91339936,0.0
-0.91239936,0.0
-0.91139936,0.0
-0.91039936,0.0
-0.90939936,0.0
-0.90839936,0.0
-0.90739936,0.0
-0.90639936,0.0
-0.90539936,0.0
-0.90439936,0.0
-0.90339936,0.0
-0.90239936,0.0
-0.90139936,0.0
-0.9003993600000001,0.0
-0.89939936,0.0
-0.89839936,0.0
-0.89739936,0.0
-0.89639936,0.0
-0.8953993600000001,0.0
-0.89439936,0.0
-0.89339936,0.0
-0.89239936,0.0
-0.8913993600000001,0.0
-0.89039936,0.0
-0.88939936,0.0
-0.88839936,0.0
-0.88739936,0.0
-0.8863993600000001,0.0
-0.88539936,0.0
-0.88439936,0.0
-0.88339936,0.0
-0.8823993600000001,0.0
-0.8813993600000001,0.0
-0.88039936,0.0
-0.87939936,0.0
-0.87839936,0.0
-0.8773993600000001,0.0
-0.87639936,0.0
-0.87539936,0.0
-0.87439936,0.0
-0.8733993600000001,0.0
-0.8723993600000001,0.0
-0.87139936,0.0
-0.87039936,0.0
-0.8693993600000001,0.0
-0.8683993600000001,0.0
-0.86739936,0.0
-0.86639936,0.0
-0.86539936,0.0
-0.8643993600000001,0.0
-0.8633993600000001,0.0
-0.86239936,0.0
-0.86139936,0.0
-0.8603993600000001,0.0
-0.8593993600000001,0.0
-0.8583993600000001,0.0
-0.8573993599999999,0.0
-0.8563993599999999,0.0
-0.85539936,0.0
-0.85439936,0.0
-0.8533993599999999,0.0
-0.8523993599999999,0.0
-0.85139936,0.0
-0.85039936,0.0
-0.84939936,0.0
-0.8483993599999999,0.0
-0.8473993599999999,0.0
-0.84639936,0.0
-0.84539936,0.0
-0.84439936,0.0
-0.8433993599999999,0.0
-0.84239936,0.0
-0.84139936,0.0
-0.84039936,0.0
-0.8393993599999999,0.0
-0.8383993599999999,0.0
-0.83739936,0.0
-0.83639936,0.0
-0.83539936,0.0
-0.8343993599999999,0.0
-0.83339936,0.0
-0.83239936,0.0
-0.83139936,0.0
-0.8303993599999999,0.0
-0.8293993599999999,0.0
-0.82839936,0.0
-0.82739936,0.0
-0.82639936,0.0
-0.8253993599999999,0.0
-0.82439936,0.0
-0.82339936,0.0
-0.82239936,0.0
-0.82139936,0.0
-0.8203993599999999,0.0
-0.81939936,0.0
-0.81839936,0.0
-0.81739936,0.0
-0.8163993599999999,0.0
-0.81539936,0.0
-0.81439936,0.0
-0.81339936,0.0
-0.81239936,0.0
-0.81139936,0.0
-0.81039936,0.0
-0.80939936,0.0
-0.80839936,0.0
-0.80739936,0.0
-0.80639936,0.0
