time_ms,Ip
-0.79905216,0.0
-0.7980521599999999,0.0
-0.79705216,0.0
-0.79605216,0.0
-0.79505216,0.0
-0.79405216,0.0
-0.79305216,0.0
-0.79205216,0.0
-0.79105216,0.0
-0.79005216,0.0
-0.78905216,0.0
-0.78805216,0.0
-0.78705216,0.0
-0.78605216,0.0
-0.78505216,0.0
-0.78405216,0.0
-0.78305216,0.0
-0.78205216,0.0
-0.78105216,0.0
-0.78005216,0.0
-0.77905216,0.0
-0.77805216,0.0
-0.77705216,0.0
-0.77605216,0.0
-0.77505216,0.0
-0.77405216,0.0
-0.77305216,0.0
-0.77205216,0.0
-0.77105216,0.0
-0.77005216,0.0
-0.76905216,0.0
-0.76805216,0.0
-0.76705216,0.0
-0.7660521600000001,0.0
-0.76505216,0.0
-0.76405216,0.0
-0.76305216,0.0
-0.7620521600000001,0.0
-0.76105216,0.0
-0.76005216,0.0
-0.75905216,0.0
-0.75805216,0.0
-0.7570521600000001,0.0
-0.75605216,0.0
-0.75505216,0.0
-0.75405216,0.0
-0.7530521600000001,0.0
-0.7520521600000001,0.0
-0.75105216,0.0
-0.75005216,0.0
-0.74905216,0.0
-0.7480521600000001,0.0
-0.74705216,0.0
-0.74605216,0.0
-0.74505216,0.0
-0.7440521600000001,0.0
-0.7430521600000001,0.0
-0.74205216,0.0
-0.74105216,0.0
-0.74005216,0.0
-0.7390521600000001,0.0
-0.73805216,0.0
-0.73705216,0.0
-0.73605216,0.0
-0.7350521600000001,0.0
-0.7340521600000001,0.0
-0.73305216,0.0
-0.73205216,0.0
-0.73105216,0.0
-0.7300521600000001,0.0
-0.7290521600000001,0.0
-0.72805216,0.0
-0.72705216,0.0
-0.7260521600000001,0.0
-0.7250521600000001,0.0
-0.72405216,0.0
-0.7230521599999999,0.0
-0.7220521599999999,0.0
-0.72105216,0.0
-0.72005216,0.0
-0.7190521599999999,0.0
-0.7180521599999999,0.0
-0.71705216,0.0
-0.71605216,0.0
-0.71505216,0.0
-0.7140521599999999,0.0
-0.7130521599999999,0.0
-0.71205216,0.0
-0.71105216,0.0
